source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s8_single_logical,0,test,BigCodeBench/105,2,21,0.0256723716381418,9,0.05625,4,0.0122699386503067,0.9994608163833618,0.996496319770813
phase2/s8_single_logical,0,test,BigCodeBench/105,3,17,0.0207823960880195,7,0.0440251572327044,2,0.0060975609756097,0.999450147151947,0.9963297843933104
phase2/s8_single_logical,0,test,BigCodeBench/117,1,10,0.014903129657228,2,0.0134228187919463,4,0.0116959064327485,0.9984614849090576,0.9963127374649048
phase2/s8_single_logical,0,test,BigCodeBench/117,2,10,0.014903129657228,2,0.0134228187919463,4,0.0116959064327485,0.9985238313674928,0.9960342049598694
phase2/s8_single_logical,0,test,BigCodeBench/117,3,22,0.0327868852459016,3,0.0201342281879194,4,0.0118343195266272,0.9987686276435852,0.9980762004852296
phase2/s8_single_logical,0,test,BigCodeBench/126,1,9,0.0161870503597122,1,0.0084745762711864,2,0.0077519379844961,0.9991431832313538,0.988499641418457
phase2/s8_single_logical,0,test,BigCodeBench/126,2,11,0.0197841726618705,1,0.0085470085470085,4,0.015625,0.9990716576576232,0.9886480569839478
phase2/s8_single_logical,0,test,BigCodeBench/126,3,9,0.0161870503597122,1,0.0084745762711864,2,0.0077519379844961,0.9991657733917236,0.9834455251693726
phase2/s8_single_logical,0,test,BigCodeBench/133,1,56,0.0945945945945946,15,0.1327433628318584,13,0.048689138576779,0.9979636073112488,0.9928037524223328
phase2/s8_single_logical,0,test,BigCodeBench/133,2,32,0.054054054054054,9,0.079646017699115,6,0.0218978102189781,0.9980095028877258,0.9954876899719238
phase2/s8_single_logical,0,test,BigCodeBench/133,3,23,0.0388513513513513,6,0.0521739130434782,4,0.0142857142857142,0.9973532557487488,0.9922212958335876
phase2/s8_single_logical,0,test,BigCodeBench/134,1,41,0.1099195710455764,11,0.1358024691358024,13,0.0702702702702702,0.9984743595123292,0.9807522296905518
phase2/s8_single_logical,0,test,BigCodeBench/134,2,17,0.0455764075067024,5,0.0617283950617283,6,0.03125,0.9979207515716552,0.9686245918273926
phase2/s8_single_logical,0,test,BigCodeBench/134,3,8,0.0214477211796246,2,0.0246913580246913,4,0.0202020202020202,0.999397873878479,0.9677010774612428
phase2/s8_single_logical,0,test,BigCodeBench/135,1,43,0.0934782608695652,13,0.1214953271028037,13,0.0534979423868312,0.998614490032196,0.9739519953727722
phase2/s8_single_logical,0,test,BigCodeBench/135,2,19,0.0413043478260869,7,0.0654205607476635,6,0.024,0.9993098378181458,0.9875493049621582
phase2/s8_single_logical,0,test,BigCodeBench/135,3,10,0.0217391304347826,4,0.036697247706422,4,0.015625,0.9991154670715332,0.9809937477111816
phase2/s8_single_logical,0,test,BigCodeBench/137,1,74,0.2936507936507936,11,0.25,13,0.1313131313131313,0.9950504899024964,0.9700445532798768
phase2/s8_single_logical,0,test,BigCodeBench/137,2,50,0.1984126984126984,5,0.1136363636363636,6,0.0566037735849056,0.9959700703620912,0.9789069294929504
phase2/s8_single_logical,0,test,BigCodeBench/137,3,41,0.1626984126984127,2,0.0454545454545454,4,0.0357142857142857,0.996796488761902,0.9889987707138062
phase2/s8_single_logical,0,test,BigCodeBench/141,1,79,0.1680851063829787,11,0.1057692307692307,11,0.0488888888888888,0.989827036857605,0.9756229519844056
phase2/s8_single_logical,0,test,BigCodeBench/141,2,53,0.1127659574468085,4,0.0377358490566037,4,0.0169491525423728,0.990638554096222,0.9634198546409608
