source_dataset,fold,split_type,task_id,impl_index,char_lev_raw,char_lev_norm,token_lev_raw,token_lev_norm,ast_changed_nodes,ast_norm_ratio,codebert_cosine,unixcoder_cosine
phase2/s6_timeout_only,0,validate,BigCodeBench/373,1,17,0.0409638554216867,5,0.048076923076923,3,0.0127659574468085,0.9984768629074096,0.9671496748924256
phase2/s6_timeout_only,0,validate,BigCodeBench/454,1,6,0.010016694490818,2,0.016260162601626,3,0.010752688172043,0.9990689158439636,0.9772977828979492
phase2/s6_timeout_only,0,validate,BigCodeBench/456,1,81,0.2425149700598802,6,0.0967741935483871,3,0.024,0.9940428137779236,0.9389312267303468
phase2/s6_timeout_only,0,validate,BigCodeBench/464,1,14,0.0416666666666666,1,0.0153846153846153,3,0.024,0.9967830777168274,0.9785027503967284
phase2/s6_timeout_only,0,validate,BigCodeBench/482,1,50,0.0419111483654652,17,0.0841584158415841,2,0.0042735042735042,0.9989610910415648,0.972881555557251
phase2/s6_timeout_only,0,validate,BigCodeBench/497,1,11,0.0495495495495495,5,0.1111111111111111,3,0.0285714285714285,0.9968337416648864,0.988533616065979
phase2/s6_timeout_only,0,validate,BigCodeBench/504,1,13,0.0374639769452449,1,0.0129870129870129,3,0.0179640718562874,0.9953381419181824,0.9977613091468812
phase2/s6_timeout_only,0,validate,BigCodeBench/548,1,123,0.3052109181141439,1,0.0196078431372549,2,0.0169491525423728,0.9906176328659058,0.9606046676635742
phase2/s6_timeout_only,0,validate,BigCodeBench/551,1,293,0.3483947681331747,7,0.0619469026548672,3,0.0120481927710843,0.9931387305259703,0.9335324764251708
phase2/s6_timeout_only,0,validate,BigCodeBench/558,1,125,0.2705627705627705,5,0.0515463917525773,2,0.008695652173913,0.9963288903236388,0.9392748475074768
phase2/s6_timeout_only,0,validate,BigCodeBench/593,1,12,0.0164158686730506,5,0.0284090909090909,3,0.0078328981723237,0.9995375871658324,0.9903950691223145
phase2/s6_timeout_only,0,validate,BigCodeBench/595,1,5,0.0199203187250996,1,0.0142857142857142,2,0.0120481927710843,0.9986660480499268,0.9944923520088196
phase2/s6_timeout_only,0,validate,BigCodeBench/607,1,100,0.2631578947368421,3,0.0365853658536585,2,0.0109890109890109,0.9971829056739808,0.891340434551239
phase2/s6_timeout_only,0,validate,BigCodeBench/620,1,9,0.0473684210526315,3,0.0410958904109589,2,0.0113636363636363,0.9970943927764891,0.9794663190841676
phase2/s6_timeout_only,0,validate,BigCodeBench/629,1,288,0.3595505617977528,3,0.024390243902439,3,0.0109090909090909,0.9939294457435608,0.9619014263153076
phase2/s6_timeout_only,0,validate,BigCodeBench/641,1,7,0.0223642172523961,1,0.0135135135135135,3,0.0181818181818181,0.9986898899078368,0.9860748648643494
phase2/s6_timeout_only,0,validate,BigCodeBench/647,1,312,0.4315352697095436,1,0.0149253731343283,2,0.0116279069767441,0.9856137037277222,0.9197144508361816
phase2/s6_timeout_only,0,validate,BigCodeBench/665,1,54,0.1636363636363636,3,0.0483870967741935,2,0.0142857142857142,0.9945274591445924,0.9691206812858582
phase2/s6_timeout_only,0,validate,BigCodeBench/746,1,33,0.0506134969325153,7,0.0573770491803278,3,0.0109090909090909,0.9981982707977296,0.9900976419448853
phase2/s6_timeout_only,0,validate,BigCodeBench/782,1,18,0.0422535211267605,5,0.0490196078431372,3,0.0131004366812227,0.999047875404358,0.9843916893005372
phase2/s6_timeout_only,0,validate,BigCodeBench/792,1,61,0.1203155818540434,5,0.0446428571428571,2,0.0075187969924812,0.9966610074043274,0.9596897959709167
phase2/s6_timeout_only,0,validate,BigCodeBench/817,1,31,0.0331550802139037,5,0.0316455696202531,2,0.0053191489361702,0.9991639852523804,0.9916610717773438
phase2/s6_timeout_only,0,validate,BigCodeBench/827,1,8,0.0547945205479452,1,0.0263157894736842,3,0.0337078651685393,0.997535228729248,0.915931224822998
phase2/s6_timeout_only,0,validate,BigCodeBench/851,1,199,0.4373626373626373,2,0.04,3,0.027027027027027,0.989983081817627,0.9559520483016968
phase2/s6_timeout_only,0,validate,BigCodeBench/950,1,9,0.0782608695652174,3,0.0789473684210526,3,0.0303030303030303,0.997675597667694,0.9919339418411256
phase2/s6_timeout_only,0,validate,BigCodeBench/963,1,57,0.0956375838926174,11,0.0852713178294573,3,0.0118577075098814,0.994418740272522,0.9798016548156738
phase2/s6_timeout_only,0,validate,BigCodeBench/1000,1,11,0.0582010582010582,2,0.048780487804878,3,0.0297029702970297,0.9960134029388428,0.9718030095100404
phase2/s6_timeout_only,0,validate,BigCodeBench/1022,1,18,0.0316901408450704,3,0.0258620689655172,3,0.0114942528735632,0.9994616508483888,0.9979267716407776
phase2/s6_timeout_only,0,validate,BigCodeBench/1041,1,98,0.1361111111111111,7,0.0777777777777777,3,0.0162162162162162,0.9967291951179504,0.9799848794937134
phase2/s6_timeout_only,0,validate,BigCodeBench/1050,1,45,0.0847457627118644,6,0.0576923076923076,3,0.0125523012552301,0.9988877177238464,0.9761219024658204
phase2/s6_timeout_only,0,validate,BigCodeBench/1051,1,84,0.1233480176211453,17,0.1133333333333333,3,0.0088495575221238,0.994136929512024,0.9375589489936828
phase2/s6_timeout_only,0,validate,BigCodeBench/1103,1,15,0.0356294536817102,8,0.1194029850746268,3,0.0212765957446808,0.9980762600898744,0.990703821182251
